id,attributes.board_time,attributes.description,attributes.line_score,attributes.projection_type,attributes.stat_type,attributes.updated_at,relationships.league.data.id,relationships.new_player.data.id,attributes.image_url,attributes.league,attributes.league_id,attributes.name,attributes.position,attributes.team,attributes.team_name
1012714,2023-01-22T01:30:00-05:00,GSW,14.5,Single Stat,Pts+Asts,2023-01-22T02:17:47-05:00,7,63522,https://static.prizepicks.com/images/players/nba/Ben_Simmons_318debd7-dab6-4d4e-8849-03c4c701a7c8.webp,NBA,7.0,Ben Simmons,G-F,BKN,Nets
1012717,2023-01-22T01:30:00-05:00,GSW,14.5,Single Stat,Rebs+Asts,2023-01-22T02:03:10-05:00,7,63522,https://static.prizepicks.com/images/players/nba/Ben_Simmons_318debd7-dab6-4d4e-8849-03c4c701a7c8.webp,NBA,7.0,Ben Simmons,G-F,BKN,Nets
1012703,2023-01-22T01:30:00-05:00,GSW 1st Half,11.5,Single Stat,Pts+Rebs+Asts,2023-01-22T02:04:10-05:00,84,63523,https://static.prizepicks.com/images/players/nba/Ben_Simmons_318debd7-dab6-4d4e-8849-03c4c701a7c8.webp,NBA1H,84.0,Ben Simmons,G-F,BKN,Nets
1012178,2023-01-21T22:09:00-05:00,BUF,0.5,Fantasy Score,Fantasy Score,2023-01-21T22:57:03-05:00,9,92792,https://static.prizepicks.com/images/players/nfl/Mitchell_Wilcox_b2d98b60-b4b3-4610-81d2-2154c723fdbb.webp,NFL,9.0,Mitchell Wilcox,TE,CIN,Bengals
1005561,2023-01-19T22:31:00-05:00,BUF 1st Half,3.5,Fantasy Score,Fantasy Score,2023-01-19T23:49:32-05:00,35,59599,https://static.prizepicks.com/images/players/nfl/Evan_McPherson_acc143ed-53b2-49c9-81bc-16e6c98ffcae.webp,NFL1H,35.0,Evan McPherson,K,CIN,Bengals
1001357,2023-01-18T12:30:00-05:00,BUF,3.5,Single Stat,Punts,2023-01-18T13:22:01-05:00,9,94451,https://static.prizepicks.com/images/players/nfl/Drue_Chrisman_53d7b565-4811-4641-a54d-369312591457.webp,NFL,9.0,Drue Chrisman,P,CIN,Bengals
1004448,2023-01-19T13:50:00-05:00,BUF,6.5,Single Stat,Kicking Points,2023-01-19T14:34:46-05:00,9,53664,https://static.prizepicks.com/images/players/nfl/Evan_McPherson_acc143ed-53b2-49c9-81bc-16e6c98ffcae.webp,NFL,9.0,Evan McPherson,K,CIN,Bengals
1004446,2023-01-19T13:50:00-05:00,BUF,1.5,Single Stat,FG Made,2023-01-19T13:58:59-05:00,9,53664,https://static.prizepicks.com/images/players/nfl/Evan_McPherson_acc143ed-53b2-49c9-81bc-16e6c98ffcae.webp,NFL,9.0,Evan McPherson,K,CIN,Bengals
1005559,2023-01-19T22:31:00-05:00,BUF,7.5,Fantasy Score,Fantasy Score,2023-01-20T00:20:48-05:00,9,53664,https://static.prizepicks.com/images/players/nfl/Evan_McPherson_acc143ed-53b2-49c9-81bc-16e6c98ffcae.webp,NFL,9.0,Evan McPherson,K,CIN,Bengals
1005560,2023-01-19T22:31:00-05:00,CIN,8.0,Fantasy Score,Fantasy Score,2023-01-19T23:25:33-05:00,9,54151,https://static.prizepicks.com/images/players/nfl/Tyler_Bass_bfccbff4-bc01-41ed-aa11-be976160504c.webp,NFL,9.0,Tyler Bass,K,BUF,Bills
1004449,2023-01-19T13:50:00-05:00,CIN,7.0,Single Stat,Kicking Points,2023-01-19T14:30:08-05:00,9,54151,https://static.prizepicks.com/images/players/nfl/Tyler_Bass_bfccbff4-bc01-41ed-aa11-be976160504c.webp,NFL,9.0,Tyler Bass,K,BUF,Bills
1008895,2023-01-18T15:00:00-05:00,BUF,4.5,Fantasy Score,Fantasy Score,2023-01-21T00:11:01-05:00,9,59343,https://imgur.com/dbIEiJG.png,NFL,9.0,Bengals DST,DST,CIN,
1004447,2023-01-19T13:50:00-05:00,CIN,1.5,Single Stat,FG Made,2023-01-19T13:57:06-05:00,9,54151,https://static.prizepicks.com/images/players/nfl/Tyler_Bass_bfccbff4-bc01-41ed-aa11-be976160504c.webp,NFL,9.0,Tyler Bass,K,BUF,Bills
1001358,2023-01-18T12:30:00-05:00,CIN,3.5,Single Stat,Punts,2023-01-18T13:22:01-05:00,9,79757,https://static.prizepicks.com/images/players/nfl/Sam_Martin_80b403da-381f-467e-883b-5b83ac02aac3.webp,NFL,9.0,Sam Martin,P,BUF,Bills
1005562,2023-01-19T22:31:00-05:00,CIN 1st Half,4.0,Fantasy Score,Fantasy Score,2023-01-20T01:07:29-05:00,35,74750,https://static.prizepicks.com/images/players/nfl/Tyler_Bass_bfccbff4-bc01-41ed-aa11-be976160504c.webp,NFL1H,35.0,Tyler Bass,K,BUF,Bills
1008896,2023-01-18T15:00:00-05:00,CIN,5.5,Fantasy Score,Fantasy Score,2023-01-20T21:42:42-05:00,9,74765,https://imgur.com/XWaPNwh.png,NFL,9.0,Bills DST,DST,BUF,
1006820,2022-11-10T16:25:00-05:00,DAL/SF,484.5,Single Stat,Pass Yards,2023-01-20T12:09:07-05:00,9,95113,https://i.imgur.com/Q9QAody.png	,NFL,9.0,Dak Prescott + Brock Purdy,QB,DAL/SF,
1001382,2022-11-10T16:25:00-05:00,DAL/SF,3.5,Single Stat,Pass TDs,2023-01-18T13:28:57-05:00,9,95113,https://i.imgur.com/Q9QAody.png	,NFL,9.0,Dak Prescott + Brock Purdy,QB,DAL/SF,
1005926,2023-01-20T02:07:00-05:00,SF,34.5,Single Stat,Pass Attempts,2023-01-20T02:30:03-05:00,9,56904,https://static.prizepicks.com/images/players/nfl/Dak_Prescott_86197778-8d4b-4eba-affe-08ef7be7c70b.webp,NFL,9.0,Dak Prescott,QB,DAL,Cowboys
1004473,2023-01-19T12:56:00-05:00,SF,18.0,Fantasy Score,Fantasy Score,2023-01-19T13:50:46-05:00,9,56904,https://static.prizepicks.com/images/players/nfl/Dak_Prescott_86197778-8d4b-4eba-affe-08ef7be7c70b.webp,NFL,9.0,Dak Prescott,QB,DAL,Cowboys
1005928,2023-01-20T02:07:00-05:00,SF,21.5,Single Stat,Pass Completions,2023-01-20T02:29:18-05:00,9,56904,https://static.prizepicks.com/images/players/nfl/Dak_Prescott_86197778-8d4b-4eba-affe-08ef7be7c70b.webp,NFL,9.0,Dak Prescott,QB,DAL,Cowboys
998609,2023-01-17T12:26:00-05:00,SF,250.5,Single Stat,Pass Yards,2023-01-17T12:46:50-05:00,9,56904,https://static.prizepicks.com/images/players/nfl/Dak_Prescott_86197778-8d4b-4eba-affe-08ef7be7c70b.webp,NFL,9.0,Dak Prescott,QB,DAL,Cowboys
1004432,2023-01-19T13:46:00-05:00,SF,13.5,Single Stat,Rush Yards,2023-01-19T13:54:00-05:00,9,56904,https://static.prizepicks.com/images/players/nfl/Dak_Prescott_86197778-8d4b-4eba-affe-08ef7be7c70b.webp,NFL,9.0,Dak Prescott,QB,DAL,Cowboys
1001051,2023-01-18T10:53:00-05:00,SF,1.5,Single Stat,Pass TDs,2023-01-18T11:43:32-05:00,9,56904,https://static.prizepicks.com/images/players/nfl/Dak_Prescott_86197778-8d4b-4eba-affe-08ef7be7c70b.webp,NFL,9.0,Dak Prescott,QB,DAL,Cowboys
998619,2023-01-17T12:26:00-05:00,SF 1st Half,125.5,Single Stat,Pass Yards,2023-01-17T12:56:29-05:00,35,53052,https://static.prizepicks.com/images/players/nfl/Dak_Prescott_86197778-8d4b-4eba-affe-08ef7be7c70b.webp,NFL1H,35.0,Dak Prescott,QB,DAL,Cowboys
1006825,2022-11-10T16:25:00-05:00,DAL/SF,110.5,Single Stat,Rush Yards,2023-01-20T12:09:37-05:00,9,95240,https://i.imgur.com/Q9QAody.png	,NFL,9.0,Christian McCaffrey + Tony Pollard,QB,DAL/SF,
1004494,2023-01-19T12:56:00-05:00,SF 1st Half,7.5,Fantasy Score,Fantasy Score,2023-01-19T14:04:00-05:00,35,53052,https://static.prizepicks.com/images/players/nfl/Dak_Prescott_86197778-8d4b-4eba-affe-08ef7be7c70b.webp,NFL1H,35.0,Dak Prescott,QB,DAL,Cowboys
1004454,2023-01-19T13:52:00-05:00,SF,267.5,Single Stat,Pass+Rush Yds,2023-01-19T14:06:54-05:00,9,56904,https://static.prizepicks.com/images/players/nfl/Dak_Prescott_86197778-8d4b-4eba-affe-08ef7be7c70b.webp,NFL,9.0,Dak Prescott,QB,DAL,Cowboys
1004495,2023-01-19T12:56:00-05:00,DAL 1st Half,7.0,Fantasy Score,Fantasy Score,2023-01-19T13:57:35-05:00,35,92755,https://static.prizepicks.com/images/players/placeholder.png,NFL1H,35.0,Brock Purdy,QB,SF,49ers
1004474,2023-01-19T12:56:00-05:00,DAL,16.0,Fantasy Score,Fantasy Score,2023-01-19T13:51:31-05:00,9,73697,https://static.prizepicks.com/images/players/placeholder.png,NFL,9.0,Brock Purdy,QB,SF,49ers
1005927,2023-01-20T02:07:00-05:00,DAL,30.0,Single Stat,Pass Attempts,2023-01-20T03:30:49-05:00,9,73697,https://static.prizepicks.com/images/players/placeholder.png,NFL,9.0,Brock Purdy,QB,SF,49ers
1005929,2023-01-20T02:07:00-05:00,DAL,19.5,Single Stat,Pass Completions,2023-01-20T02:33:17-05:00,9,73697,https://static.prizepicks.com/images/players/placeholder.png,NFL,9.0,Brock Purdy,QB,SF,49ers
1001052,2023-01-18T10:53:00-05:00,DAL,1.5,Single Stat,Pass TDs,2023-01-18T11:40:44-05:00,9,73697,https://static.prizepicks.com/images/players/placeholder.png,NFL,9.0,Brock Purdy,QB,SF,49ers
1004433,2023-01-19T13:46:00-05:00,DAL,6.5,Single Stat,Rush Yards,2023-01-19T13:53:14-05:00,9,73697,https://static.prizepicks.com/images/players/placeholder.png,NFL,9.0,Brock Purdy,QB,SF,49ers
1004455,2023-01-19T13:52:00-05:00,DAL,249.5,Single Stat,Pass+Rush Yds,2023-01-19T14:28:33-05:00,9,73697,https://static.prizepicks.com/images/players/placeholder.png,NFL,9.0,Brock Purdy,QB,SF,49ers
1001053,2023-01-18T10:53:00-05:00,DAL,0.5,Single Stat,INT,2023-01-18T11:44:54-05:00,9,73697,https://static.prizepicks.com/images/players/placeholder.png,NFL,9.0,Brock Purdy,QB,SF,49ers
998621,2023-01-17T12:26:00-05:00,DAL 1st Half,117.5,Single Stat,Pass Yards,2023-01-18T10:59:16-05:00,35,92755,https://static.prizepicks.com/images/players/placeholder.png,NFL1H,35.0,Brock Purdy,QB,SF,49ers
998610,2023-01-17T12:26:00-05:00,DAL,239.5,Single Stat,Pass Yards,2023-01-18T10:59:16-05:00,9,73697,https://static.prizepicks.com/images/players/placeholder.png,NFL,9.0,Brock Purdy,QB,SF,49ers
1004496,2023-01-19T12:56:00-05:00,SF 1st Half,3.0,Fantasy Score,Fantasy Score,2023-01-19T15:56:07-05:00,35,53054,https://static.prizepicks.com/images/players/nfl/Ezekiel_Elliott_bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a.webp,NFL1H,35.0,Ezekiel Elliott,RB,DAL,Cowboys
1011085,2023-01-21T13:13:00-05:00,SF,4.5,Single Stat,Receiving Yards,2023-01-21T13:15:24-05:00,9,52800,https://static.prizepicks.com/images/players/nfl/Ezekiel_Elliott_bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a.webp,NFL,9.0,Ezekiel Elliott,RB,DAL,Cowboys
1006841,2022-11-10T16:25:00-05:00,DAL/SF,127.5,Single Stat,Receiving Yards,2023-01-20T12:13:52-05:00,9,95258,https://i.imgur.com/Q9QAody.png	,NFL,9.0,CeeDee Lamb + Deebo Samuel,WR,DAL/SF,
1004439,2023-01-19T13:48:00-05:00,SF,43.5,Single Stat,Rush+Rec Yds,2023-01-19T13:59:55-05:00,9,52800,https://static.prizepicks.com/images/players/nfl/Ezekiel_Elliott_bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a.webp,NFL,9.0,Ezekiel Elliott,RB,DAL,Cowboys
1004925,2023-01-19T16:16:00-05:00,SF,3.0,Single Stat,Receptions,2023-01-19T16:39:54-05:00,9,53286,https://static.prizepicks.com/images/players/nfl/Tony_Pollard_33b0227d-4c21-4e71-b4cd-be35f7db9123.webp,NFL,9.0,Tony Pollard,RB,DAL,Cowboys
1006840,2022-11-10T16:25:00-05:00,DAL/SF,94.5,Single Stat,Receiving Yards,2023-01-20T12:12:47-05:00,9,95257,https://i.imgur.com/Q9QAody.png	,NFL,9.0,George Kittle + Dalton Schultz,TE,DAL/SF,
998623,2023-01-17T12:26:00-05:00,SF 1st Half,18.5,Single Stat,Rush Yards,2023-01-17T21:14:29-05:00,35,53054,https://static.prizepicks.com/images/players/nfl/Ezekiel_Elliott_bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a.webp,NFL1H,35.0,Ezekiel Elliott,RB,DAL,Cowboys
1006842,2022-11-10T16:25:00-05:00,DAL/SF,126.5,Single Stat,Receiving Yards,2023-01-20T12:09:27-05:00,9,95259,https://i.imgur.com/Q9QAody.png	,NFL,9.0,CeeDee Lamb + Brandon Aiyuk,WR,DAL/SF,
1009585,2023-01-21T03:50:00-05:00,SF,10.5,Single Stat,Rush Attempts,2023-01-21T03:53:02-05:00,9,52800,https://static.prizepicks.com/images/players/nfl/Ezekiel_Elliott_bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a.webp,NFL,9.0,Ezekiel Elliott,RB,DAL,Cowboys
998611,2023-01-17T12:26:00-05:00,SF,34.5,Single Stat,Rush Yards,2023-01-18T11:00:01-05:00,9,52800,https://static.prizepicks.com/images/players/nfl/Ezekiel_Elliott_bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a.webp,NFL,9.0,Ezekiel Elliott,RB,DAL,Cowboys
1004475,2023-01-19T12:56:00-05:00,SF,7.5,Fantasy Score,Fantasy Score,2023-01-19T14:18:25-05:00,9,52800,https://static.prizepicks.com/images/players/nfl/Ezekiel_Elliott_bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a.webp,NFL,9.0,Ezekiel Elliott,RB,DAL,Cowboys
1009586,2023-01-21T03:50:00-05:00,DAL,15.5,Single Stat,Rush Attempts,2023-01-21T04:29:14-05:00,9,87603,https://static.prizepicks.com/images/players/nfl/Christian_McCaffrey_f96db0af-5e25-42d1-a07a-49b4e065b364.webp,NFL,9.0,Christian McCaffrey,RB,SF,49ers
1006563,2023-01-20T11:29:00-05:00,DAL,4.0,Single Stat,Receptions,2023-01-20T11:30:22-05:00,9,87603,https://static.prizepicks.com/images/players/nfl/Christian_McCaffrey_f96db0af-5e25-42d1-a07a-49b4e065b364.webp,NFL,9.0,Christian McCaffrey,RB,SF,49ers
1001055,2023-01-18T11:18:00-05:00,DAL,34.5,Single Stat,Receiving Yards,2023-01-18T11:54:04-05:00,9,87603,https://static.prizepicks.com/images/players/nfl/Christian_McCaffrey_f96db0af-5e25-42d1-a07a-49b4e065b364.webp,NFL,9.0,Christian McCaffrey,RB,SF,49ers
1001188,2023-01-18T12:15:00-05:00,DAL,0.5,Single Stat,Rush TDs,2023-01-18T12:18:18-05:00,9,87603,https://static.prizepicks.com/images/players/nfl/Christian_McCaffrey_f96db0af-5e25-42d1-a07a-49b4e065b364.webp,NFL,9.0,Christian McCaffrey,RB,SF,49ers
1001054,2023-01-18T10:57:00-05:00,DAL,106.5,Single Stat,Rush+Rec Yds,2023-01-18T11:44:57-05:00,9,87603,https://static.prizepicks.com/images/players/nfl/Christian_McCaffrey_f96db0af-5e25-42d1-a07a-49b4e065b364.webp,NFL,9.0,Christian McCaffrey,RB,SF,49ers
1001056,2023-01-18T11:18:00-05:00,DAL 1st Half,17.5,Single Stat,Receiving Yards,2023-01-18T11:50:14-05:00,35,87719,https://static.prizepicks.com/images/players/nfl/Christian_McCaffrey_f96db0af-5e25-42d1-a07a-49b4e065b364.webp,NFL1H,35.0,Christian McCaffrey,RB,SF,49ers
998625,2023-01-17T12:26:00-05:00,DAL 1st Half,34.5,Single Stat,Rush Yards,2023-01-17T21:16:56-05:00,35,87719,https://static.prizepicks.com/images/players/nfl/Christian_McCaffrey_f96db0af-5e25-42d1-a07a-49b4e065b364.webp,NFL1H,35.0,Christian McCaffrey,RB,SF,49ers
998612,2023-01-17T12:26:00-05:00,DAL,65.5,Single Stat,Rush Yards,2023-01-18T11:00:43-05:00,9,87603,https://static.prizepicks.com/images/players/nfl/Christian_McCaffrey_f96db0af-5e25-42d1-a07a-49b4e065b364.webp,NFL,9.0,Christian McCaffrey,RB,SF,49ers
1004497,2023-01-19T12:56:00-05:00,DAL 1st Half,10.5,Fantasy Score,Fantasy Score,2023-01-19T14:05:04-05:00,35,87719,https://static.prizepicks.com/images/players/nfl/Christian_McCaffrey_f96db0af-5e25-42d1-a07a-49b4e065b364.webp,NFL1H,35.0,Christian McCaffrey,RB,SF,49ers
1004476,2023-01-19T12:56:00-05:00,DAL,20.5,Fantasy Score,Fantasy Score,2023-01-19T23:20:24-05:00,9,87603,https://static.prizepicks.com/images/players/nfl/Christian_McCaffrey_f96db0af-5e25-42d1-a07a-49b4e065b364.webp,NFL,9.0,Christian McCaffrey,RB,SF,49ers
1011114,2023-01-21T13:15:00-05:00,SF,9.5,Single Stat,Rec Targets,2023-01-21T13:18:53-05:00,9,52970,https://static.prizepicks.com/images/players/nfl/CeeDee_Lamb_a72ea15b-5199-4101-a300-846e1c655add.webp,NFL,9.0,CeeDee Lamb,WR,DAL,Cowboys
1004498,2023-01-19T12:56:00-05:00,SF 1st Half,6.5,Fantasy Score,Fantasy Score,2023-01-19T14:41:58-05:00,35,53287,https://static.prizepicks.com/images/players/nfl/Tony_Pollard_33b0227d-4c21-4e71-b4cd-be35f7db9123.webp,NFL1H,35.0,Tony Pollard,RB,DAL,Cowboys
1004477,2023-01-19T12:56:00-05:00,SF,12.5,Fantasy Score,Fantasy Score,2023-01-19T14:21:24-05:00,9,53286,https://static.prizepicks.com/images/players/nfl/Tony_Pollard_33b0227d-4c21-4e71-b4cd-be35f7db9123.webp,NFL,9.0,Tony Pollard,RB,DAL,Cowboys
998613,2023-01-17T12:26:00-05:00,SF,46.5,Single Stat,Rush Yards,2023-01-18T11:40:22-05:00,9,53286,https://static.prizepicks.com/images/players/nfl/Tony_Pollard_33b0227d-4c21-4e71-b4cd-be35f7db9123.webp,NFL,9.0,Tony Pollard,RB,DAL,Cowboys
1004926,2023-01-19T16:16:00-05:00,SF,6.0,Single Stat,Receptions,2023-01-19T16:21:25-05:00,9,52970,https://static.prizepicks.com/images/players/nfl/CeeDee_Lamb_a72ea15b-5199-4101-a300-846e1c655add.webp,NFL,9.0,CeeDee Lamb,WR,DAL,Cowboys
998627,2023-01-17T12:26:00-05:00,SF 1st Half,23.5,Single Stat,Rush Yards,2023-01-18T11:40:22-05:00,35,53287,https://static.prizepicks.com/images/players/nfl/Tony_Pollard_33b0227d-4c21-4e71-b4cd-be35f7db9123.webp,NFL1H,35.0,Tony Pollard,RB,DAL,Cowboys
1009587,2023-01-21T03:50:00-05:00,SF,11.5,Single Stat,Rush Attempts,2023-01-21T04:00:38-05:00,9,53286,https://static.prizepicks.com/images/players/nfl/Tony_Pollard_33b0227d-4c21-4e71-b4cd-be35f7db9123.webp,NFL,9.0,Tony Pollard,RB,DAL,Cowboys
1004478,2023-01-19T12:56:00-05:00,DAL,13.5,Fantasy Score,Fantasy Score,2023-01-20T20:12:16-05:00,9,52476,https://static.prizepicks.com/images/players/nfl/Deebo_Samuel_628a6a0a-4fde-4024-8d7c-28674953d5af.webp,NFL,9.0,Deebo Samuel,WR,SF,49ers
998629,2023-01-17T12:26:00-05:00,DAL 1st Half,27.5,Single Stat,Receiving Yards,2023-01-17T13:21:04-05:00,35,52899,https://static.prizepicks.com/images/players/nfl/Brandon_Aiyuk_c90471cc-fa60-4416-9388-5aebb5d877eb.webp,NFL1H,35.0,Brandon Aiyuk,WR,SF,49ers
1004434,2023-01-19T13:46:00-05:00,DAL,15.5,Single Stat,Rush Yards,2023-01-19T13:49:28-05:00,9,52476,https://static.prizepicks.com/images/players/nfl/Deebo_Samuel_628a6a0a-4fde-4024-8d7c-28674953d5af.webp,NFL,9.0,Deebo Samuel,WR,SF,49ers
998614,2023-01-17T12:26:00-05:00,DAL,54.5,Single Stat,Receiving Yards,2023-01-17T12:48:28-05:00,9,52474,https://static.prizepicks.com/images/players/nfl/Brandon_Aiyuk_c90471cc-fa60-4416-9388-5aebb5d877eb.webp,NFL,9.0,Brandon Aiyuk,WR,SF,49ers
1011115,2023-01-21T13:15:00-05:00,DAL,6.5,Single Stat,Rec Targets,2023-01-21T13:19:02-05:00,9,52474,https://static.prizepicks.com/images/players/nfl/Brandon_Aiyuk_c90471cc-fa60-4416-9388-5aebb5d877eb.webp,NFL,9.0,Brandon Aiyuk,WR,SF,49ers
1004927,2023-01-19T16:16:00-05:00,DAL,4.0,Single Stat,Receptions,2023-01-19T16:21:25-05:00,9,52474,https://static.prizepicks.com/images/players/nfl/Brandon_Aiyuk_c90471cc-fa60-4416-9388-5aebb5d877eb.webp,NFL,9.0,Brandon Aiyuk,WR,SF,49ers
1004499,2023-01-19T12:56:00-05:00,DAL 1st Half,6.5,Fantasy Score,Fantasy Score,2023-01-19T14:46:27-05:00,35,52895,https://static.prizepicks.com/images/players/nfl/Deebo_Samuel_628a6a0a-4fde-4024-8d7c-28674953d5af.webp,NFL1H,35.0,Deebo Samuel,WR,SF,49ers
1011116,2023-01-21T13:15:00-05:00,SF,7.5,Single Stat,Rec Targets,2023-01-21T13:22:21-05:00,9,52971,https://static.prizepicks.com/images/players/nfl/Dalton_Schultz_8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a.webp,NFL,9.0,Dalton Schultz,TE,DAL,Cowboys
1004479,2023-01-19T12:56:00-05:00,SF,16.0,Fantasy Score,Fantasy Score,2023-01-19T14:01:16-05:00,9,52970,https://static.prizepicks.com/images/players/nfl/CeeDee_Lamb_a72ea15b-5199-4101-a300-846e1c655add.webp,NFL,9.0,CeeDee Lamb,WR,DAL,Cowboys
998615,2023-01-17T12:26:00-05:00,SF,77.5,Single Stat,Receiving Yards,2023-01-18T11:01:54-05:00,9,52970,https://static.prizepicks.com/images/players/nfl/CeeDee_Lamb_a72ea15b-5199-4101-a300-846e1c655add.webp,NFL,9.0,CeeDee Lamb,WR,DAL,Cowboys
998631,2023-01-17T12:26:00-05:00,SF 1st Half,35.5,Single Stat,Receiving Yards,2023-01-17T13:47:42-05:00,35,53058,https://static.prizepicks.com/images/players/nfl/CeeDee_Lamb_a72ea15b-5199-4101-a300-846e1c655add.webp,NFL1H,35.0,CeeDee Lamb,WR,DAL,Cowboys
1004500,2023-01-19T12:56:00-05:00,SF 1st Half,8.0,Fantasy Score,Fantasy Score,2023-01-19T14:41:58-05:00,35,53058,https://static.prizepicks.com/images/players/nfl/CeeDee_Lamb_a72ea15b-5199-4101-a300-846e1c655add.webp,NFL1H,35.0,CeeDee Lamb,WR,DAL,Cowboys
1004928,2023-01-19T16:16:00-05:00,SF,4.0,Single Stat,Receptions,2023-01-19T16:20:23-05:00,9,52971,https://static.prizepicks.com/images/players/nfl/Dalton_Schultz_8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a.webp,NFL,9.0,Dalton Schultz,TE,DAL,Cowboys
1004480,2023-01-19T12:56:00-05:00,DAL,11.0,Fantasy Score,Fantasy Score,2023-01-19T14:07:28-05:00,9,52474,https://static.prizepicks.com/images/players/nfl/Brandon_Aiyuk_c90471cc-fa60-4416-9388-5aebb5d877eb.webp,NFL,9.0,Brandon Aiyuk,WR,SF,49ers
1011117,2023-01-21T13:15:00-05:00,DAL,6.0,Single Stat,Rec Targets,2023-01-21T13:20:38-05:00,9,52478,https://static.prizepicks.com/images/players/nfl/George_Kittle_2ada91b0-036e-454f-83c3-6d939ff584a9.webp,NFL,9.0,George Kittle,TE,SF,49ers
998616,2023-01-17T12:26:00-05:00,DAL,55.5,Single Stat,Receiving Yards,2023-01-17T12:48:40-05:00,9,52476,https://static.prizepicks.com/images/players/nfl/Deebo_Samuel_628a6a0a-4fde-4024-8d7c-28674953d5af.webp,NFL,9.0,Deebo Samuel,WR,SF,49ers
1004501,2023-01-19T12:56:00-05:00,DAL 1st Half,5.5,Fantasy Score,Fantasy Score,2023-01-19T15:22:08-05:00,35,52899,https://static.prizepicks.com/images/players/nfl/Brandon_Aiyuk_c90471cc-fa60-4416-9388-5aebb5d877eb.webp,NFL1H,35.0,Brandon Aiyuk,WR,SF,49ers
998633,2023-01-17T12:26:00-05:00,DAL 1st Half,27.5,Single Stat,Receiving Yards,2023-01-17T12:52:41-05:00,35,52895,https://static.prizepicks.com/images/players/nfl/Deebo_Samuel_628a6a0a-4fde-4024-8d7c-28674953d5af.webp,NFL1H,35.0,Deebo Samuel,WR,SF,49ers
1004929,2023-01-19T16:16:00-05:00,DAL,4.5,Single Stat,Receptions,2023-01-19T16:23:40-05:00,9,52476,https://static.prizepicks.com/images/players/nfl/Deebo_Samuel_628a6a0a-4fde-4024-8d7c-28674953d5af.webp,NFL,9.0,Deebo Samuel,WR,SF,49ers
1004502,2023-01-19T12:56:00-05:00,SF 1st Half,4.0,Fantasy Score,Fantasy Score,2023-01-19T21:29:44-05:00,35,56581,https://static.prizepicks.com/images/players/nfl/Michael_Gallup_9e174ff2-ca0e-4e6b-96f7-90f0088f7edd.webp,NFL1H,35.0,Michael Gallup,WR,DAL,Cowboys
1011118,2023-01-21T13:15:00-05:00,SF,6.0,Single Stat,Rec Targets,2023-01-21T13:55:44-05:00,9,56249,https://static.prizepicks.com/images/players/nfl/Michael_Gallup_9e174ff2-ca0e-4e6b-96f7-90f0088f7edd.webp,NFL,9.0,Michael Gallup,WR,DAL,Cowboys
1004481,2023-01-19T12:56:00-05:00,SF,8.0,Fantasy Score,Fantasy Score,2023-01-19T14:36:49-05:00,9,56249,https://static.prizepicks.com/images/players/nfl/Michael_Gallup_9e174ff2-ca0e-4e6b-96f7-90f0088f7edd.webp,NFL,9.0,Michael Gallup,WR,DAL,Cowboys
998635,2023-01-17T12:26:00-05:00,SF 1st Half,21.5,Single Stat,Receiving Yards,2023-01-17T12:56:54-05:00,35,53060,https://static.prizepicks.com/images/players/nfl/Dalton_Schultz_8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a.webp,NFL1H,35.0,Dalton Schultz,TE,DAL,Cowboys
998617,2023-01-17T12:26:00-05:00,SF,43.5,Single Stat,Receiving Yards,2023-01-17T12:47:13-05:00,9,52971,https://static.prizepicks.com/images/players/nfl/Dalton_Schultz_8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a.webp,NFL,9.0,Dalton Schultz,TE,DAL,Cowboys
1001059,2023-01-18T11:29:00-05:00,SF 1st Half,18.5,Single Stat,Receiving Yards,2023-01-18T12:16:00-05:00,35,56581,https://static.prizepicks.com/images/players/nfl/Michael_Gallup_9e174ff2-ca0e-4e6b-96f7-90f0088f7edd.webp,NFL1H,35.0,Michael Gallup,WR,DAL,Cowboys
1001058,2023-01-18T11:29:00-05:00,SF,36.5,Single Stat,Receiving Yards,2023-01-18T11:51:06-05:00,9,56249,https://static.prizepicks.com/images/players/nfl/Michael_Gallup_9e174ff2-ca0e-4e6b-96f7-90f0088f7edd.webp,NFL,9.0,Michael Gallup,WR,DAL,Cowboys
1006564,2023-01-20T11:30:00-05:00,SF,3.0,Single Stat,Receptions,2023-01-20T11:31:56-05:00,9,56249,https://static.prizepicks.com/images/players/nfl/Michael_Gallup_9e174ff2-ca0e-4e6b-96f7-90f0088f7edd.webp,NFL,9.0,Michael Gallup,WR,DAL,Cowboys
